OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, mujets, up,0,-2.5,2.5,100.0,140.0,0.0,1.0," ""(0.990709*((1.+(0.00182311*x))/(1.+(0.00230146*x))))+0.039290305227041245"" "
0, mujets, up,0,-2.5,2.5,140.0,200.0,0.0,1.0," ""(0.990709*((1.+(0.00182311*x))/(1.+(0.00230146*x))))+0.058040980249643326"" "
0, mujets, up,0,-2.5,2.5,200.0,300.0,0.0,1.0," ""(0.990709*((1.+(0.00182311*x))/(1.+(0.00230146*x))))+0.057851117104291916"" "
0, mujets, up,0,-2.5,2.5,300.0,600.0,0.0,1.0," ""(0.990709*((1.+(0.00182311*x))/(1.+(0.00230146*x))))+0.051320426166057587"" "
0, mujets, up,0,-2.5,2.5,600.0,1000.0,0.0,1.0," ""(0.990709*((1.+(0.00182311*x))/(1.+(0.00230146*x))))+0.086022794246673584"" "
1, mujets, central,1,-2.5,2.5,20.0,1000.0,0.0,1.0," ""1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))"" "
1, mujets, central,0,-2.5,2.5,20.0,1000.0,0.0,1.0," ""1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))"" "
1, mujets, down,1,-2.5,2.5,20.0,30.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.22118574380874634"" "
1, mujets, down,1,-2.5,2.5,30.0,50.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.18057604134082794"" "
1, mujets, down,1,-2.5,2.5,50.0,70.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.13569401204586029"" "
1, mujets, down,1,-2.5,2.5,70.0,100.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.12348537147045135"" "
1, mujets, down,1,-2.5,2.5,100.0,140.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.12503151595592499"" "
1, mujets, down,1,-2.5,2.5,140.0,200.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.15662820637226105"" "
1, mujets, down,1,-2.5,2.5,200.0,300.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.23293706774711609"" "
1, mujets, down,1,-2.5,2.5,300.0,600.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.15489448606967926"" "
1, mujets, down,1,-2.5,2.5,600.0,1000.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.28330373764038086"" "
1, mujets, down,0,-2.5,2.5,20.0,30.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.073728583753108978"" "
1, mujets, down,0,-2.5,2.5,30.0,50.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.060192015022039413"" "
1, mujets, down,0,-2.5,2.5,50.0,70.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.04523133859038353"" "
1, mujets, down,0,-2.5,2.5,70.0,100.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.041161790490150452"" "
1, mujets, down,0,-2.5,2.5,100.0,140.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.041677173227071762"" "
1, mujets, down,0,-2.5,2.5,140.0,200.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.052209403365850449"" "
1, mujets, down,0,-2.5,2.5,200.0,300.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.077645689249038696"" "
1, mujets, down,0,-2.5,2.5,300.0,600.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.051631495356559753"" "
1, mujets, down,0,-2.5,2.5,600.0,1000.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.094434574246406555"" "
1, mujets, up,1,-2.5,2.5,20.0,30.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.22118574380874634"" "
1, mujets, up,1,-2.5,2.5,30.0,50.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.18057604134082794"" "
1, mujets, up,1,-2.5,2.5,50.0,70.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.13569401204586029"" "
1, mujets, up,1,-2.5,2.5,70.0,100.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.12348537147045135"" "
1, mujets, up,1,-2.5,2.5,100.0,140.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.12503151595592499"" "
1, mujets, up,1,-2.5,2.5,140.0,200.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.15662820637226105"" "
1, mujets, up,1,-2.5,2.5,200.0,300.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.23293706774711609"" "
1, mujets, up,1,-2.5,2.5,300.0,600.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.15489448606967926"" "
1, mujets, up,1,-2.5,2.5,600.0,1000.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.28330373764038086"" "
1, mujets, up,0,-2.5,2.5,20.0,30.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.073728583753108978"" "
1, mujets, up,0,-2.5,2.5,30.0,50.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.060192015022039413"" "
1, mujets, up,0,-2.5,2.5,50.0,70.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.04523133859038353"" "
1, mujets, up,0,-2.5,2.5,70.0,100.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.041161790490150452"" "
1, mujets, up,0,-2.5,2.5,100.0,140.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.041677173227071762"" "
1, mujets, up,0,-2.5,2.5,140.0,200.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.052209403365850449"" "
1, mujets, up,0,-2.5,2.5,200.0,300.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.077645689249038696"" "
1, mujets, up,0,-2.5,2.5,300.0,600.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.051631495356559753"" "
1, mujets, up,0,-2.5,2.5,600.0,1000.0,0.0,1.0," ""(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.094434574246406555"" "
2, mujets, central,1,-2.5,2.5,20.0,1000.0,0.0,1.0," ""1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))"" "
2, mujets, central,0,-2.5,2.5,20.0,1000.0,0.0,1.0," ""1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))"" "
2, mujets, down,1,-2.5,2.5,20.0,30.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.24257279932498932"" "
2, mujets, down,1,-2.5,2.5,30.0,50.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.14926661550998688"" "
2, mujets, down,1,-2.5,2.5,50.0,70.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.29726380109786987"" "
2, mujets, down,1,-2.5,2.5,70.0,100.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.18090814352035522"" "
2, mujets, down,1,-2.5,2.5,100.0,140.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.16883017122745514"" "
2, mujets, down,1,-2.5,2.5,140.0,200.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.20925663411617279"" "
2, mujets, down,1,-2.5,2.5,200.0,300.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.27166765928268433"" "
2, mujets, down,1,-2.5,2.5,300.0,600.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.17255972325801849"" "
2, mujets, down,1,-2.5,2.5,600.0,1000.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.42721343040466309"" "
2, mujets, down,0,-2.5,2.5,20.0,30.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.069306515157222748"" "
2, mujets, down,0,-2.5,2.5,30.0,50.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.042647603899240494"" "
2, mujets, down,0,-2.5,2.5,50.0,70.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.084932513535022736"" "
2, mujets, down,0,-2.5,2.5,70.0,100.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.051688041538000107"" "
2, mujets, down,0,-2.5,2.5,100.0,140.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.048237193375825882"" "
2, mujets, down,0,-2.5,2.5,140.0,200.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.059787608683109283"" "
2, mujets, down,0,-2.5,2.5,200.0,300.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.07761932909488678"" "
2, mujets, down,0,-2.5,2.5,300.0,600.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.049302779138088226"" "
2, mujets, down,0,-2.5,2.5,600.0,1000.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.12206097692251205"" "
2, mujets, up,1,-2.5,2.5,20.0,30.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.24257279932498932"" "
2, mujets, up,1,-2.5,2.5,30.0,50.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.14926661550998688"" "
2, mujets, up,1,-2.5,2.5,50.0,70.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.29726380109786987"" "
2, mujets, up,1,-2.5,2.5,70.0,100.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.18090814352035522"" "
2, mujets, up,1,-2.5,2.5,100.0,140.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.16883017122745514"" "
2, mujets, up,1,-2.5,2.5,140.0,200.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.20925663411617279"" "
2, mujets, up,1,-2.5,2.5,200.0,300.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.27166765928268433"" "
2, mujets, up,1,-2.5,2.5,300.0,600.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.17255972325801849"" "
2, mujets, up,1,-2.5,2.5,600.0,1000.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.42721343040466309"" "
2, mujets, up,0,-2.5,2.5,20.0,30.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.069306515157222748"" "
2, mujets, up,0,-2.5,2.5,30.0,50.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.042647603899240494"" "
2, mujets, up,0,-2.5,2.5,50.0,70.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.084932513535022736"" "
2, mujets, up,0,-2.5,2.5,70.0,100.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.051688041538000107"" "
2, mujets, up,0,-2.5,2.5,100.0,140.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.048237193375825882"" "
2, mujets, up,0,-2.5,2.5,140.0,200.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.059787608683109283"" "
2, mujets, up,0,-2.5,2.5,200.0,300.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.07761932909488678"" "
2, mujets, up,0,-2.5,2.5,300.0,600.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.049302779138088226"" "
2, mujets, up,0,-2.5,2.5,600.0,1000.0,0.0,1.0," ""(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.12206097692251205"" "
0, incl, central,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""1.61341+-0.000566321*x+1.99464e-07*x*x+-5.09199/x"" "
0, incl, down,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""(1.61341+-0.000566321*x+1.99464e-07*x*x+-5.09199/x)*(1-(0.0631436+7.87525e-05*x+-1.10405e-07*x*x))"" "
0, incl, down_correlated,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""(1.61341+-0.000566321*x+1.99464e-07*x*x+-5.09199/x)*(1-(0.0484707+0.000101452*x+-1.39257e-07*x*x))"" "
0, incl, down_uncorrelated,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""(1.61341+-0.000566321*x+1.99464e-07*x*x+-5.09199/x)*(1-(0.0388478))"" "
0, incl, up,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""(1.61341+-0.000566321*x+1.99464e-07*x*x+-5.09199/x)*(1+(0.0631436+7.87525e-05*x+-1.10405e-07*x*x))"" "
0, incl, up_correlated,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""(1.61341+-0.000566321*x+1.99464e-07*x*x+-5.09199/x)*(1+(0.0484707+0.000101452*x+-1.39257e-07*x*x))"" "
0, incl, up_uncorrelated,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""(1.61341+-0.000566321*x+1.99464e-07*x*x+-5.09199/x)*(1+(0.0388478))"" "
1, incl, central,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""1.59373+-0.00113028*x+8.66631e-07*x*x+-1.10505/x"" "
1, incl, down,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""(1.59373+-0.00113028*x+8.66631e-07*x*x+-1.10505/x)*(1-(0.142253+0.000227323*x+-2.71704e-07*x*x))"" "
1, incl, down_correlated,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""(1.59373+-0.00113028*x+8.66631e-07*x*x+-1.10505/x)*(1-(0.115686+0.000270835*x+-3.2078e-07*x*x))"" "
1, incl, down_uncorrelated,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""(1.59373+-0.00113028*x+8.66631e-07*x*x+-1.10505/x)*(1-(0.081572))"" "
1, incl, up,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""(1.59373+-0.00113028*x+8.66631e-07*x*x+-1.10505/x)*(1+(0.142253+0.000227323*x+-2.71704e-07*x*x))"" "
1, incl, up_correlated,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""(1.59373+-0.00113028*x+8.66631e-07*x*x+-1.10505/x)*(1+(0.115686+0.000270835*x+-3.2078e-07*x*x))"" "
1, incl, up_uncorrelated,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""(1.59373+-0.00113028*x+8.66631e-07*x*x+-1.10505/x)*(1+(0.081572))"" "
2, incl, central,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""1.77088+-0.00371551*x+5.86489e-06*x*x+-3.01178e-09*x*x*x"" "
2, incl, down,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""(1.77088+-0.00371551*x+5.86489e-06*x*x+-3.01178e-09*x*x*x)*(1-(0.223324+0.000231341*x+-2.34362e-07*x*x))"" "
2, incl, down_correlated,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""(1.77088+-0.00371551*x+5.86489e-06*x*x+-3.01178e-09*x*x*x)*(1-(0.193765+0.000258129*x+-2.75227e-07*x*x))"" "
2, incl, down_uncorrelated,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""(1.77088+-0.00371551*x+5.86489e-06*x*x+-3.01178e-09*x*x*x)*(1-(0.125551))"" "
2, incl, up,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""(1.77088+-0.00371551*x+5.86489e-06*x*x+-3.01178e-09*x*x*x)*(1+(0.223324+0.000231341*x+-2.34362e-07*x*x))"" "
2, incl, up_correlated,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""(1.77088+-0.00371551*x+5.86489e-06*x*x+-3.01178e-09*x*x*x)*(1+(0.193765+0.000258129*x+-2.75227e-07*x*x))"" "
2, incl, up_uncorrelated,2,0.0,2.5,20.0,1000.0,0.0,1.0," ""(1.77088+-0.00371551*x+5.86489e-06*x*x+-3.01178e-09*x*x*x)*(1+(0.125551))"" "
3, iterativefit, central,1,0.0,2.5,20.0,10000.0,-15.0,1.1, 1.0
3, iterativefit, down_hfstats2,0,0.0,2.5,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, down_hfstats2,0,0.0,2.5,20.0,30.0,0.0,0.08, 1.09762847424
3, iterativefit, down_hfstats2,0,0.0,2.5,20.0,30.0,0.08,0.2, (1.11568+-0.225651*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,20.0,30.0,0.2,0.28, (0.870393+1.00079*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,20.0,30.0,0.28,0.36, (1.26725+-0.416546*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,20.0,30.0,0.36,0.44, (1.26988+-0.423861*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,20.0,30.0,0.44,0.52, (1.34307+-0.590204*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,20.0,30.0,0.52,0.6, (0.945331+0.17468*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,20.0,30.0,0.6,0.68, (1.06627+-0.0268787*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,20.0,30.0,0.68,0.76, (1.30918+-0.3841*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,20.0,30.0,0.76,0.82, (2.04926+-1.3579*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,20.0,30.0,0.82,0.86, (0.441459+0.602838*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,20.0,30.0,0.86,0.9, (0.363422+0.693579*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,20.0,30.0,0.9,0.935, (3.1107+-2.35895*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,20.0,30.0,0.935,0.965, (1.33106+-0.455588*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,20.0,30.0,0.965,0.995, (4.94886+-4.20461*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,20.0,30.0,0.995,1.1, 0.765274226665
3, iterativefit, down_hfstats2,0,0.0,2.5,30.0,50.0,-15.0,0.0, 0.0
3, iterativefit, down_hfstats2,0,0.0,2.5,30.0,50.0,0.0,0.08, 1.1601293087
3, iterativefit, down_hfstats2,0,0.0,2.5,30.0,50.0,0.08,0.2, (1.16245+-0.0290443*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,30.0,50.0,0.2,0.28, (1.19821+-0.207815*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,30.0,50.0,0.28,0.36, (1.63827+-1.77948*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,30.0,50.0,0.36,0.44, (0.432255+1.57057*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,30.0,50.0,0.44,0.52, (1.37558+-0.573353*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,30.0,50.0,0.52,0.6, (1.53741+-0.884569*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,30.0,50.0,0.6,0.68, (0.721464+0.475347*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,30.0,50.0,0.68,0.76, (1.42816+-0.563911*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,30.0,50.0,0.76,0.82, (0.984959+0.0192483*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,30.0,50.0,0.82,0.86, (1.23071+-0.280443*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,30.0,50.0,0.86,0.9, (1.49922+-0.59267*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,30.0,50.0,0.9,0.935, (0.232343+0.814973*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,30.0,50.0,0.935,0.965, (2.69867+-1.82281*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,30.0,50.0,0.965,0.995, (3.36078+-2.50894*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,30.0,50.0,0.995,1.1, 0.864389657974
3, iterativefit, down_hfstats2,0,0.0,2.5,50.0,70.0,-15.0,0.0, 0.0
3, iterativefit, down_hfstats2,0,0.0,2.5,50.0,70.0,0.0,0.08, 1.2271156311
3, iterativefit, down_hfstats2,0,0.0,2.5,50.0,70.0,0.08,0.2, (1.28997+-0.785697*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,50.0,70.0,0.2,0.28, (1.21482+-0.409952*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,50.0,70.0,0.28,0.36, (1.10067+-0.00226945*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,50.0,70.0,0.36,0.44, (0.942616+0.436774*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,50.0,70.0,0.44,0.52, (1.37738+-0.551321*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,50.0,70.0,0.52,0.6, (1.57035+-0.922428*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,50.0,70.0,0.6,0.68, (0.670812+0.576808*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,50.0,70.0,0.68,0.76, (1.4494+-0.568177*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,50.0,70.0,0.76,0.82, (1.79618+-1.02447*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,50.0,70.0,0.82,0.86, (-0.0629824+1.24281*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,50.0,70.0,0.86,0.9, (1.33327+-0.380746*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,50.0,70.0,0.9,0.935, (2.41514+-1.58283*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,50.0,70.0,0.935,0.965, (-0.425027+1.45479*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,50.0,70.0,0.965,0.995, (4.10502+-3.23956*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,50.0,70.0,0.995,1.1, 0.88165897131
3, iterativefit, down_hfstats2,0,0.0,2.5,70.0,100.0,-15.0,0.0, 0.0
3, iterativefit, down_hfstats2,0,0.0,2.5,70.0,100.0,0.0,0.08, 1.2394528389
3, iterativefit, down_hfstats2,0,0.0,2.5,70.0,100.0,0.08,0.2, (1.32506+-1.07011*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,70.0,100.0,0.2,0.28, (1.2309+-0.599308*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,70.0,100.0,0.28,0.36, (0.768746+1.05125*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,70.0,100.0,0.36,0.44, (1.30841+-0.447832*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,70.0,100.0,0.44,0.52, (1.4909+-0.862564*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,70.0,100.0,0.52,0.6, (0.988998+0.102626*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,70.0,100.0,0.6,0.68, (1.33271+-0.470226*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,70.0,100.0,0.68,0.76, (1.05776+-0.0658929*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,70.0,100.0,0.76,0.82, (0.621301+0.508398*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,70.0,100.0,0.82,0.86, (2.43912+-1.70845*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,70.0,100.0,0.86,0.9, (0.983438+-0.0158012*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,70.0,100.0,0.9,0.935, (-0.191063+1.2892*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,70.0,100.0,0.935,0.965, (2.89563+-2.01207*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,70.0,100.0,0.965,0.995, (2.45764+-1.55819*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,70.0,100.0,0.995,1.1, 0.907231450081
3, iterativefit, down_hfstats2,0,0.0,2.5,100.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_hfstats2,0,0.0,2.5,100.0,10000.0,0.0,0.08, 1.3316590786
3, iterativefit, down_hfstats2,0,0.0,2.5,100.0,10000.0,0.08,0.2, (1.44836+-1.45875*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,100.0,10000.0,0.2,0.28, (1.23741+-0.40402*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,100.0,10000.0,0.28,0.36, (1.1085+0.0563741*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,100.0,10000.0,0.36,0.44, (1.30547+-0.490758*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,100.0,10000.0,0.44,0.52, (1.36508+-0.626223*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,100.0,10000.0,0.52,0.6, (0.838219+0.386962*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,100.0,10000.0,0.6,0.68, (1.41827+-0.579792*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,100.0,10000.0,0.68,0.76, (1.23023+-0.30326*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,100.0,10000.0,0.76,0.82, (1.11118+-0.146616*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,100.0,10000.0,0.82,0.86, (1.28634+-0.360227*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,100.0,10000.0,0.86,0.9, (1.23807+-0.304092*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,100.0,10000.0,0.9,0.935, (0.970058+-0.00630617*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,100.0,10000.0,0.935,0.965, (1.07648+-0.120129*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,100.0,10000.0,0.965,0.995, (3.12006+-2.23782*x)
3, iterativefit, down_hfstats2,0,0.0,2.5,100.0,10000.0,0.995,1.1, 0.89342302084
3, iterativefit, down_hfstats2,2,0.0,0.8,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, down_hfstats2,2,0.0,0.8,20.0,30.0,0.0,0.0075, 0.794565439224
3, iterativefit, down_hfstats2,2,0.0,0.8,20.0,30.0,0.0075,0.0225, (0.680991+15.1432*x)
3, iterativefit, down_hfstats2,2,0.0,0.8,20.0,30.0,0.0225,0.0375, (0.916409+4.68024*x)
3, iterativefit, down_hfstats2,2,0.0,0.8,20.0,30.0,0.0375,0.0525, (1.10267+-0.286659*x)
