DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, down_hf,0,0.0,2.4,20.0,30.0,0.9,0.935, (0.362512+0.569039*x)
3, iterativefit, down_hf,0,0.0,2.4,20.0,30.0,0.935,0.965, (-0.540603+1.53494*x)
3, iterativefit, down_hf,0,0.0,2.4,20.0,30.0,0.965,0.995, (5.36976+-4.58979*x)
3, iterativefit, down_hf,0,0.0,2.4,20.0,30.0,0.995,1.1, 0.802917897701
3, iterativefit, down_hf,0,0.0,2.4,30.0,50.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,0,0.0,2.4,30.0,50.0,0.0,0.08, 1.07599616051
3, iterativefit, down_hf,0,0.0,2.4,30.0,50.0,0.08,0.2, (1.06123+0.184596*x)
3, iterativefit, down_hf,0,0.0,2.4,30.0,50.0,0.2,0.28, (1.16857+-0.352113*x)
3, iterativefit, down_hf,0,0.0,2.4,30.0,50.0,0.28,0.36, (1.23536+-0.590652*x)
3, iterativefit, down_hf,0,0.0,2.4,30.0,50.0,0.36,0.44, (0.89648+0.350684*x)
3, iterativefit, down_hf,0,0.0,2.4,30.0,50.0,0.44,0.52, (1.13145+-0.183347*x)
3, iterativefit, down_hf,0,0.0,2.4,30.0,50.0,0.52,0.6, (1.44878+-0.793596*x)
3, iterativefit, down_hf,0,0.0,2.4,30.0,50.0,0.6,0.68, (0.888942+0.139473*x)
3, iterativefit, down_hf,0,0.0,2.4,30.0,50.0,0.68,0.76, (1.0099+-0.038407*x)
3, iterativefit, down_hf,0,0.0,2.4,30.0,50.0,0.76,0.82, (1.43032+-0.591592*x)
3, iterativefit, down_hf,0,0.0,2.4,30.0,50.0,0.82,0.86, (-0.280933+1.4953*x)
3, iterativefit, down_hf,0,0.0,2.4,30.0,50.0,0.86,0.9, (0.970627+0.0400007*x)
3, iterativefit, down_hf,0,0.0,2.4,30.0,50.0,0.9,0.935, (1.9711+-1.07163*x)
3, iterativefit, down_hf,0,0.0,2.4,30.0,50.0,0.935,0.965, (1.01421+-0.0482202*x)
3, iterativefit, down_hf,0,0.0,2.4,30.0,50.0,0.965,0.995, (2.39964+-1.4839*x)
3, iterativefit, down_hf,0,0.0,2.4,30.0,50.0,0.995,1.1, 0.923156738281
3, iterativefit, down_hf,0,0.0,2.4,50.0,70.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,0,0.0,2.4,50.0,70.0,0.0,0.08, 1.09454214573
3, iterativefit, down_hf,0,0.0,2.4,50.0,70.0,0.08,0.2, (1.16213+-0.844805*x)
3, iterativefit, down_hf,0,0.0,2.4,50.0,70.0,0.2,0.28, (0.75496+1.19103*x)
3, iterativefit, down_hf,0,0.0,2.4,50.0,70.0,0.28,0.36, (1.1049+-0.0587553*x)
3, iterativefit, down_hf,0,0.0,2.4,50.0,70.0,0.36,0.44, (1.55981+-1.32239*x)
3, iterativefit, down_hf,0,0.0,2.4,50.0,70.0,0.44,0.52, (0.509445+1.0648*x)
3, iterativefit, down_hf,0,0.0,2.4,50.0,70.0,0.52,0.6, (1.68187+-1.18986*x)
3, iterativefit, down_hf,0,0.0,2.4,50.0,70.0,0.6,0.68, (0.423377+0.907623*x)
3, iterativefit, down_hf,0,0.0,2.4,50.0,70.0,0.68,0.76, (1.08597+-0.0667721*x)
3, iterativefit, down_hf,0,0.0,2.4,50.0,70.0,0.76,0.82, (1.62961+-0.782096*x)
3, iterativefit, down_hf,0,0.0,2.4,50.0,70.0,0.82,0.86, (-0.181021+1.42599*x)
3, iterativefit, down_hf,0,0.0,2.4,50.0,70.0,0.86,0.9, (1.78987+-0.865746*x)
3, iterativefit, down_hf,0,0.0,2.4,50.0,70.0,0.9,0.935, (2.37262+-1.51325*x)
3, iterativefit, down_hf,0,0.0,2.4,50.0,70.0,0.935,0.965, (0.410416+0.585373*x)
3, iterativefit, down_hf,0,0.0,2.4,50.0,70.0,0.965,0.995, (2.12568+-1.19211*x)
3, iterativefit, down_hf,0,0.0,2.4,50.0,70.0,0.995,1.1, 0.939537703991
3, iterativefit, down_hf,0,0.0,2.4,70.0,100.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,0,0.0,2.4,70.0,100.0,0.0,0.08, 1.13913798332
3, iterativefit, down_hf,0,0.0,2.4,70.0,100.0,0.08,0.2, (1.17068+-0.394271*x)
3, iterativefit, down_hf,0,0.0,2.4,70.0,100.0,0.2,0.28, (1.23342+-0.707996*x)
3, iterativefit, down_hf,0,0.0,2.4,70.0,100.0,0.28,0.36, (1.04987+-0.0524297*x)
3, iterativefit, down_hf,0,0.0,2.4,70.0,100.0,0.36,0.44, (1.1209+-0.249748*x)
3, iterativefit, down_hf,0,0.0,2.4,70.0,100.0,0.44,0.52, (1.04784+-0.0837028*x)
3, iterativefit, down_hf,0,0.0,2.4,70.0,100.0,0.52,0.6, (0.938549+0.126474*x)
3, iterativefit, down_hf,0,0.0,2.4,70.0,100.0,0.6,0.68, (0.924543+0.149818*x)
3, iterativefit, down_hf,0,0.0,2.4,70.0,100.0,0.68,0.76, (1.63015+-0.887847*x)
3, iterativefit, down_hf,0,0.0,2.4,70.0,100.0,0.76,0.82, (-0.0760612+1.35717*x)
3, iterativefit, down_hf,0,0.0,2.4,70.0,100.0,0.82,0.86, (2.72777+-2.06213*x)
3, iterativefit, down_hf,0,0.0,2.4,70.0,100.0,0.86,0.9, (0.894211+0.0699133*x)
3, iterativefit, down_hf,0,0.0,2.4,70.0,100.0,0.9,0.935, (-0.105589+1.1808*x)
3, iterativefit, down_hf,0,0.0,2.4,70.0,100.0,0.935,0.965, (1.32282+-0.346913*x)
3, iterativefit, down_hf,0,0.0,2.4,70.0,100.0,0.965,0.995, (2.74924+-1.82506*x)
3, iterativefit, down_hf,0,0.0,2.4,70.0,100.0,0.995,1.1, 0.933301508427
3, iterativefit, down_hf,0,0.0,2.4,100.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,0,0.0,2.4,100.0,10000.0,0.0,0.08, 1.26687407494
3, iterativefit, down_hf,0,0.0,2.4,100.0,10000.0,0.08,0.2, (1.43382+-2.08688*x)
3, iterativefit, down_hf,0,0.0,2.4,100.0,10000.0,0.2,0.28, (1.00366+0.0639334*x)
3, iterativefit, down_hf,0,0.0,2.4,100.0,10000.0,0.28,0.36, (1.0829+-0.219062*x)
3, iterativefit, down_hf,0,0.0,2.4,100.0,10000.0,0.36,0.44, (1.15824+-0.428347*x)
3, iterativefit, down_hf,0,0.0,2.4,100.0,10000.0,0.44,0.52, (0.915308+0.123777*x)
3, iterativefit, down_hf,0,0.0,2.4,100.0,10000.0,0.52,0.6, (0.694524+0.548363*x)
3, iterativefit, down_hf,0,0.0,2.4,100.0,10000.0,0.6,0.68, (1.4859+-0.770591*x)
3, iterativefit, down_hf,0,0.0,2.4,100.0,10000.0,0.68,0.76, (0.953029+0.0130363*x)
3, iterativefit, down_hf,0,0.0,2.4,100.0,10000.0,0.76,0.82, (0.743895+0.288213*x)
3, iterativefit, down_hf,0,0.0,2.4,100.0,10000.0,0.82,0.86, (0.643081+0.411157*x)
3, iterativefit, down_hf,0,0.0,2.4,100.0,10000.0,0.86,0.9, (2.39654+-1.62775*x)
3, iterativefit, down_hf,0,0.0,2.4,100.0,10000.0,0.9,0.935, (0.78426+0.163673*x)
3, iterativefit, down_hf,0,0.0,2.4,100.0,10000.0,0.935,0.965, (0.161615+0.829603*x)
3, iterativefit, down_hf,0,0.0,2.4,100.0,10000.0,0.965,0.995, (1.69976+-0.76433*x)
3, iterativefit, down_hf,0,0.0,2.4,100.0,10000.0,0.995,1.1, 0.93925255537
3, iterativefit, down_hf,2,0.0,0.8,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,0.0,0.8,20.0,30.0,0.0,0.0075, 0.804381072521
3, iterativefit, down_hf,2,0.0,0.8,20.0,30.0,0.0075,0.0225, (0.700418+13.8618*x)
3, iterativefit, down_hf,2,0.0,0.8,20.0,30.0,0.0225,0.0375, (0.877703+5.98241*x)
3, iterativefit, down_hf,2,0.0,0.8,20.0,30.0,0.0375,0.0525, (1.03864+1.69081*x)
3, iterativefit, down_hf,2,0.0,0.8,20.0,30.0,0.0525,0.0675, (1.15214+-0.471139*x)
3, iterativefit, down_hf,2,0.0,0.8,20.0,30.0,0.0675,0.0825, (1.22112+-1.4931*x)
3, iterativefit, down_hf,2,0.0,0.8,20.0,30.0,0.0825,0.0975, (0.615361+5.84947*x)
3, iterativefit, down_hf,2,0.0,0.8,20.0,30.0,0.0975,0.1125, (1.36885+-1.8786*x)
3, iterativefit, down_hf,2,0.0,0.8,20.0,30.0,0.1125,0.14, (1.14399+0.120128*x)
3, iterativefit, down_hf,2,0.0,0.8,20.0,30.0,0.14,0.2, (1.15852+0.0163774*x)
3, iterativefit, down_hf,2,0.0,0.8,20.0,30.0,0.2,0.28, (1.36414+-1.01175*x)
3, iterativefit, down_hf,2,0.0,0.8,20.0,30.0,0.28,0.665, (0.809228+0.970085*x)
3, iterativefit, down_hf,2,0.0,0.8,20.0,30.0,0.665,1.1, 1.45433425903
3, iterativefit, down_hf,2,0.8,1.6,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,0.8,1.6,20.0,30.0,0.0,0.0075, 0.832185089588
3, iterativefit, down_hf,2,0.8,1.6,20.0,30.0,0.0075,0.0225, (0.742469+11.9621*x)
3, iterativefit, down_hf,2,0.8,1.6,20.0,30.0,0.0225,0.0375, (0.906967+4.65112*x)
3, iterativefit, down_hf,2,0.8,1.6,20.0,30.0,0.0375,0.0525, (0.991883+2.3867*x)
3, iterativefit, down_hf,2,0.8,1.6,20.0,30.0,0.0525,0.0675, (1.14986+-0.622439*x)
3, iterativefit, down_hf,2,0.8,1.6,20.0,30.0,0.0675,0.0825, (1.338+-3.4097*x)
3, iterativefit, down_hf,2,0.8,1.6,20.0,30.0,0.0825,0.0975, (1.03178+0.302045*x)
3, iterativefit, down_hf,2,0.8,1.6,20.0,30.0,0.0975,0.1125, (1.29238+-2.37073*x)
3, iterativefit, down_hf,2,0.8,1.6,20.0,30.0,0.1125,0.14, (0.908879+1.03816*x)
3, iterativefit, down_hf,2,0.8,1.6,20.0,30.0,0.14,0.2, (1.18367+-0.924619*x)
3, iterativefit, down_hf,2,0.8,1.6,20.0,30.0,0.2,0.28, (1.15951+-0.80381*x)
3, iterativefit, down_hf,2,0.8,1.6,20.0,30.0,0.28,0.665, (0.810912+0.441171*x)
3, iterativefit, down_hf,2,0.8,1.6,20.0,30.0,0.665,1.1, 1.10429036617
3, iterativefit, down_hf,2,1.6,2.4,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,1.6,2.4,20.0,30.0,0.0,0.0075, 0.984625160694
3, iterativefit, down_hf,2,1.6,2.4,20.0,30.0,0.0075,0.0225, (0.939551+6.00988*x)
3, iterativefit, down_hf,2,1.6,2.4,20.0,30.0,0.0225,0.0375, (1.10257+-1.23528*x)
3, iterativefit, down_hf,2,1.6,2.4,20.0,30.0,0.0375,0.0525, (1.12072+-1.71944*x)
3, iterativefit, down_hf,2,1.6,2.4,20.0,30.0,0.0525,0.0675, (1.36315+-6.33713*x)
3, iterativefit, down_hf,2,1.6,2.4,20.0,30.0,0.0675,0.0825, (1.30335+-5.45113*x)
3, iterativefit, down_hf,2,1.6,2.4,20.0,30.0,0.0825,0.0975, (0.814549+0.473686*x)
3, iterativefit, down_hf,2,1.6,2.4,20.0,30.0,0.0975,0.1125, (0.637502+2.28955*x)
3, iterativefit, down_hf,2,1.6,2.4,20.0,30.0,0.1125,0.14, (0.901889+-0.060554*x)
3, iterativefit, down_hf,2,1.6,2.4,20.0,30.0,0.14,0.2, (0.775894+0.839411*x)
3, iterativefit, down_hf,2,1.6,2.4,20.0,30.0,0.2,0.28, (0.964781+-0.10502*x)
3, iterativefit, down_hf,2,1.6,2.4,20.0,30.0,0.28,0.665, (0.78978+0.519981*x)
3, iterativefit, down_hf,2,1.6,2.4,20.0,30.0,0.665,1.1, 1.13556754589
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.0,0.0075, 0.890560925007
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.0075,0.0225, (0.803046+11.6687*x)
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.0225,0.0375, (1.00906+2.51242*x)
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.0375,0.0525, (0.961874+3.77077*x)
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.0525,0.0675, (1.31476+-2.95092*x)
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.0675,0.0825, (1.27921+-2.42416*x)
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.0825,0.0975, (0.5087+6.91531*x)
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.0975,0.1125, (1.50105+-3.26262*x)
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.1125,0.14, (0.872688+2.3228*x)
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.14,0.2, (1.36567+-1.19849*x)
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.2,0.28, (1.00791+0.59028*x)
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.28,0.665, (0.58414+2.10376*x)
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.665,1.1, 1.98314106464
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.0,0.0075, 0.922016382217
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.0075,0.0225, (0.854952+8.94187*x)
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.0225,0.0375, (1.01473+1.84058*x)
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.0375,0.0525, (1.19944+-3.08498*x)
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.0525,0.0675, (1.06965+-0.61276*x)
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.0675,0.0825, (1.34571+-4.70262*x)
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.0825,0.0975, (0.702058+3.09927*x)
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.0975,0.1125, (0.665576+3.47345*x)
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.1125,0.14, (1.32908+-2.42441*x)
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.14,0.2, (0.808365+1.29502*x)
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.2,0.28, (1.10034+-0.164849*x)
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.28,0.665, (0.661021+1.40414*x)
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.665,1.1, 1.59477519989
3, iterativefit, down_hf,2,1.6,2.4,30.0,40.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,1.6,2.4,30.0,40.0,0.0,0.0075, 0.999214708805
3, iterativefit, down_hf,2,1.6,2.4,30.0,40.0,0.0075,0.0225, (0.982904+2.1748*x)
3, iterativefit, down_hf,2,1.6,2.4,30.0,40.0,0.0225,0.0375, (1.0476+-0.700593*x)
3, iterativefit, down_hf,2,1.6,2.4,30.0,40.0,0.0375,0.0525, (1.17112+-3.99459*x)
3, iterativefit, down_hf,2,1.6,2.4,30.0,40.0,0.0525,0.0675, (1.05135+-1.71325*x)
3, iterativefit, down_hf,2,1.6,2.4,30.0,40.0,0.0675,0.0825, (0.95395+-0.27022*x)
3, iterativefit, down_hf,2,1.6,2.4,30.0,40.0,0.0825,0.0975, (1.05177+-1.45587*x)
3, iterativefit, down_hf,2,1.6,2.4,30.0,40.0,0.0975,0.1125, (0.765713+1.47801*x)
3, iterativefit, down_hf,2,1.6,2.4,30.0,40.0,0.1125,0.14, (0.78875+1.27324*x)
3, iterativefit, down_hf,2,1.6,2.4,30.0,40.0,0.14,0.2, (1.13205+-1.17893*x)
3, iterativefit, down_hf,2,1.6,2.4,30.0,40.0,0.2,0.28, (0.63904+1.28614*x)
3, iterativefit, down_hf,2,1.6,2.4,30.0,40.0,0.28,0.665, (0.73352+0.948708*x)
3, iterativefit, down_hf,2,1.6,2.4,30.0,40.0,0.665,1.1, 1.36441123486
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.0,0.0075, 0.908698022366
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.0075,0.0225, (0.811946+12.9003*x)
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.0225,0.0375, (1.04787+2.41483*x)
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.0375,0.0525, (1.07888+1.58777*x)
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.0525,0.0675, (0.933012+4.36629*x)
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.0675,0.0825, (1.54705+-4.73063*x)
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.0825,0.0975, (0.88562+3.28675*x)
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.0975,0.1125, (2.06399+-8.79912*x)
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.1125,0.14, (0.752444+2.85909*x)
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.14,0.2, (1.16508+-0.0882884*x)
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.2,0.28, (0.781316+1.83052*x)
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.28,0.665, (0.470833+2.93938*x)
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.665,1.1, 2.42552113533
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.0,0.0075, 0.94464468956
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.0075,0.0225, (0.89145+7.0926*x)
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.0225,0.0375, (0.990998+2.66826*x)
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.0375,0.0525, (1.14799+-1.51831*x)
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.0525,0.0675, (0.899727+3.21058*x)
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.0675,0.0825, (1.67919+-8.33705*x)
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.0825,0.0975, (1.129+-1.66808*x)
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.0975,0.1125, (0.253393+7.31253*x)
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.1125,0.14, (1.17845+-0.910156*x)
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.14,0.2, (1.0061+0.320882*x)
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.2,0.28, (1.03183+0.192232*x)
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.28,0.665, (0.519971+2.0203*x)
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.665,1.1, 1.86346960068
3, iterativefit, down_hf,2,1.6,2.4,40.0,60.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,1.6,2.4,40.0,60.0,0.0,0.0075, 0.950344324112
3, iterativefit, down_hf,2,1.6,2.4,40.0,60.0,0.0075,0.0225, (0.907284+5.74137*x)
3, iterativefit, down_hf,2,1.6,2.4,40.0,60.0,0.0225,0.0375, (1.10264+-2.94092*x)
3, iterativefit, down_hf,2,1.6,2.4,40.0,60.0,0.0375,0.0525, (0.962374+0.799394*x)
3, iterativefit, down_hf,2,1.6,2.4,40.0,60.0,0.0525,0.0675, (0.978657+0.489243*x)
3, iterativefit, down_hf,2,1.6,2.4,40.0,60.0,0.0675,0.0825, (1.25382+-3.58724*x)
3, iterativefit, down_hf,2,1.6,2.4,40.0,60.0,0.0825,0.0975, (0.500829+5.53992*x)
3, iterativefit, down_hf,2,1.6,2.4,40.0,60.0,0.0975,0.1125, (0.906038+1.38393*x)
3, iterativefit, down_hf,2,1.6,2.4,40.0,60.0,0.1125,0.14, (1.15703+-0.84714*x)
3, iterativefit, down_hf,2,1.6,2.4,40.0,60.0,0.14,0.2, (1.18004+-1.01146*x)
3, iterativefit, down_hf,2,1.6,2.4,40.0,60.0,0.2,0.28, (0.27351+3.52118*x)
3, iterativefit, down_hf,2,1.6,2.4,40.0,60.0,0.28,0.665, (1.08817+0.611676*x)
3, iterativefit, down_hf,2,1.6,2.4,40.0,60.0,0.665,1.1, 1.4949362278
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.0,0.0075, 0.934702634811
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.0075,0.0225, (0.850355+11.2463*x)
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.0225,0.0375, (1.17334+-3.10857*x)
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.0375,0.0525, (0.870134+4.97693*x)
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.0525,0.0675, (1.20403+-1.38292*x)
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.0675,0.0825, (0.792051+4.72043*x)
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.0825,0.0975, (1.00749+2.10905*x)
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.0975,0.1125, (2.04363+-8.51804*x)
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.1125,0.14, (0.972987+0.998792*x)
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.14,0.2, (0.92019+1.37592*x)
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.2,0.28, (1.04068+0.773473*x)
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.28,0.665, (0.297061+3.42925*x)
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.665,1.1, 2.57751083374
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.0,0.0075, 0.961961150169
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.0075,0.0225, (0.928652+4.44129*x)
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.0225,0.0375, (0.915702+5.01682*x)
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.0375,0.0525, (1.0956+0.219647*x)
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.0525,0.0675, (1.08306+0.458511*x)
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.0675,0.0825, (1.67022+-8.24027*x)
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.0825,0.0975, (0.627754+4.39572*x)
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.0975,0.1125, (1.00237+0.553489*x)
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.1125,0.14, (1.06012+0.040154*x)
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.14,0.2, (1.24979+-1.31462*x)
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.2,0.28, (0.936796+0.250349*x)
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.28,0.665, (0.374236+2.25949*x)
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.665,1.1, 1.87679839134
3, iterativefit, down_hf,2,1.6,2.4,60.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,1.6,2.4,60.0,10000.0,0.0,0.0075, 0.959012925625
3, iterativefit, down_hf,2,1.6,2.4,60.0,10000.0,0.0075,0.0225, (0.939757+2.56741*x)
3, iterativefit, down_hf,2,1.6,2.4,60.0,10000.0,0.0225,0.0375, (0.897758+4.43405*x)
3, iterativefit, down_hf,2,1.6,2.4,60.0,10000.0,0.0375,0.0525, (1.08335+-0.515111*x)
3, iterativefit, down_hf,2,1.6,2.4,60.0,10000.0,0.0525,0.0675, (1.00519+0.973694*x)
3, iterativefit, down_hf,2,1.6,2.4,60.0,10000.0,0.0675,0.0825, (1.41137+-5.04377*x)
3, iterativefit, down_hf,2,1.6,2.4,60.0,10000.0,0.0825,0.0975, (0.0505412+11.4511*x)
3, iterativefit, down_hf,2,1.6,2.4,60.0,10000.0,0.0975,0.1125, (1.12785+0.401823*x)
3, iterativefit, down_hf,2,1.6,2.4,60.0,10000.0,0.1125,0.14, (1.99905+-7.34225*x)
3, iterativefit, down_hf,2,1.6,2.4,60.0,10000.0,0.14,0.2, (0.619986+2.50824*x)
3, iterativefit, down_hf,2,1.6,2.4,60.0,10000.0,0.2,0.28, (0.961293+0.801699*x)
3, iterativefit, down_hf,2,1.6,2.4,60.0,10000.0,0.28,0.665, (0.876066+1.10608*x)
3, iterativefit, down_hf,2,1.6,2.4,60.0,10000.0,0.665,1.1, 1.61161088943
3, iterativefit, up_lf,0,0.0,2.4,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, up_lf,0,0.0,2.4,20.0,30.0,0.0,0.08, 0.950265824795
3, iterativefit, up_lf,0,0.0,2.4,20.0,30.0,0.08,0.2, (0.842151+1.35144*x)
3, iterativefit, up_lf,0,0.0,2.4,20.0,30.0,0.2,0.28, (1.04197+0.352344*x)
3, iterativefit, up_lf,0,0.0,2.4,20.0,30.0,0.28,0.36, (1.17019+-0.105593*x)
3, iterativefit, up_lf,0,0.0,2.4,20.0,30.0,0.36,0.44, (1.28255+-0.417709*x)
3, iterativefit, up_lf,0,0.0,2.4,20.0,30.0,0.44,0.52, (1.4924+-0.89463*x)
3, iterativefit, up_lf,0,0.0,2.4,20.0,30.0,0.52,0.6, (0.729935+0.571647*x)
3, iterativefit, up_lf,0,0.0,2.4,20.0,30.0,0.6,0.68, (1.89173+-1.36468*x)
3, iterativefit, up_lf,0,0.0,2.4,20.0,30.0,0.68,0.76, (0.897917+0.0968121*x)
3, iterativefit, up_lf,0,0.0,2.4,20.0,30.0,0.76,0.82, (1.66848+-0.917082*x)
3, iterativefit, up_lf,0,0.0,2.4,20.0,30.0,0.82,0.86, (-2.28131+3.89973*x)
3, iterativefit, up_lf,0,0.0,2.4,20.0,30.0,0.86,0.9, (3.31777+-2.61083*x)
3, iterativefit, up_lf,0,0.0,2.4,20.0,30.0,0.9,0.935, (0.499816+0.520233*x)
3, iterativefit, up_lf,0,0.0,2.4,20.0,30.0,0.935,0.965, (-0.579066+1.67412*x)
3, iterativefit, up_lf,0,0.0,2.4,20.0,30.0,0.965,0.995, (5.9711+-5.11362*x)
3, iterativefit, up_lf,0,0.0,2.4,20.0,30.0,0.995,1.1, 0.883048653603
3, iterativefit, up_lf,0,0.0,2.4,30.0,50.0,-15.0,0.0, 0.0
3, iterativefit, up_lf,0,0.0,2.4,30.0,50.0,0.0,0.08, 0.8608263731
3, iterativefit, up_lf,0,0.0,2.4,30.0,50.0,0.08,0.2, (0.67579+2.31296*x)
3, iterativefit, up_lf,0,0.0,2.4,30.0,50.0,0.2,0.28, (1.1857+-0.236593*x)
3, iterativefit, up_lf,0,0.0,2.4,30.0,50.0,0.28,0.36, (1.27386+-0.551462*x)
